"Animat","Nearest stone","Distance to water","Distance from start","Distance to end","Has stone"
"66","3.1622776601683795","12.0","6.4031242374328485","13.601470508735444","0.0"
"67","3.1622776601683795","11.0","7.810249675906654","13.0","0.0"
"68","5.830951894845301","15.0","5.385164807134504","16.76305461424021","0.0"
"69","4.47213595499958","9.0","8.54400374531753","10.44030650891055","0.0"
"70","3.1622776601683795","14.0","3.0","15.0","0.0"
"71","2.0","11.0","6.082762530298219","12.041594578792296","0.0"
"72","3.1622776601683795","10.0","7.280109889280518","11.180339887498949","0.0"
"73","3.1622776601683795","10.0","8.06225774829855","11.704699910719626","0.0"
"74","4.0","15.0","2.23606797749979","16.0312195418814","0.0"
"75","3.1622776601683795","14.0","3.605551275463989","15.132745950421556","0.0"
"76","4.242640687119285","13.0","6.4031242374328485","14.866068747318506","0.0"
"77","3.1622776601683795","12.0","6.4031242374328485","13.601470508735444","0.0"
"78","2.0","13.0","4.123105625617661","14.035668847618199","0.0"
"79","0.0","11.0","6.082762530298219","12.041594578792296","0.0"
"80","4.47213595499958","12.0","6.4031242374328485","13.601470508735444","0.0"
"81","4.47213595499958","13.0","6.4031242374328485","14.866068747318506","0.0"
"82","4.47213595499958","9.0","9.433981132056603","11.180339887498949","0.0"
"83","3.1622776601683795","8.0","9.219544457292887","9.219544457292887","1.0"
"84","2.8284271247461903","13.0","5.0","14.317821063276353","0.0"
"85","4.47213595499958","9.0","9.433981132056603","11.180339887498949","0.0"
"86","2.8284271247461903","13.0","5.0","14.317821063276353","0.0"
"87","8.246211251235321","3.0","14.035668847618199","4.123105625617661","1.0"
"88","1.4142135623730951","12.0","5.385164807134504","13.152946437965905","0.0"
"89","3.1622776601683795","14.0","3.605551275463989","15.132745950421556","0.0"
"90","3.1622776601683795","13.0","8.06225774829855","15.652475842498529","0.0"
"91","0.0","11.0","6.082762530298219","12.041594578792296","0.0"
"92","6.0","16.0","8.06225774829855","18.788294228055936","0.0"
"93","4.47213595499958","12.0","6.4031242374328485","13.601470508735444","0.0"
"94","2.8284271247461903","9.0","8.06225774829855","10.04987562112089","0.0"
"95","0.0","11.0","6.082762530298219","12.041594578792296","0.0"
"96","4.0","10.0","8.06225774829855","11.704699910719626","0.0"
"97","1.4142135623730951","12.0","5.0","13.0","0.0"
"98","1.4142135623730951","12.0","5.0","13.0","0.0"
"99","5.0990195135927845","6.0","11.0","7.0","1.0"
"100","1.4142135623730951","12.0","5.385164807134504","13.152946437965905","0.0"
"0","5.0","14.0","4.242640687119285","15.297058540778355","0.0"
"1","3.0","10.0","8.602325267042627","12.083045973594572","0.0"
"2","4.123105625617661","14.0","7.615773105863909","16.55294535724685","0.0"
"3","1.0","11.0","6.0","12.0","1.0"
"4","3.605551275463989","9.0","8.246211251235321","10.198039027185569","0.0"
"5","3.605551275463989","8.0","9.055385138137417","9.055385138137417","1.0"
"6","4.123105625617661","11.0","7.211102550927978","12.649110640673518","0.0"
"7","3.605551275463989","13.0","5.656854249492381","14.560219778561036","0.0"
"8","2.23606797749979","13.0","4.0","14.0","0.0"
"9","2.23606797749979","10.0","7.615773105863909","11.40175425099138","0.0"
"10","4.123105625617661","11.0","7.211102550927978","12.649110640673518","0.0"
"11","4.123105625617661","10.0","8.602325267042627","12.083045973594572","0.0"
"12","4.123105625617661","15.0","2.8284271247461903","16.1245154965971","0.0"
"13","5.385164807134504","13.0","7.211102550927978","15.231546211727817","0.0"
"14","3.605551275463989","13.0","5.656854249492381","14.560219778561036","0.0"
"15","4.123105625617661","14.0","7.615773105863909","16.55294535724685","0.0"
"16","4.123105625617661","9.0","8.94427190999916","10.770329614269007","0.0"
"17","3.605551275463989","12.0","7.0710678118654755","13.92838827718412","0.0"
"18","2.23606797749979","10.0","7.0710678118654755","11.045361017187261","0.0"
"19","4.123105625617661","10.0","7.615773105863909","11.40175425099138","0.0"
"20","2.23606797749979","13.0","4.0","14.0","0.0"
"21","4.123105625617661","14.0","7.615773105863909","16.55294535724685","0.0"
"22","4.123105625617661","12.0","5.830951894845301","13.341664064126334","0.0"
"23","3.0","10.0","8.602325267042627","12.083045973594572","0.0"
"24","2.23606797749979","12.0","5.0990195135927845","13.038404810405298","0.0"
"25","1.0","12.0","5.0990195135927845","13.038404810405298","0.0"
"26","3.0","11.0","7.211102550927978","12.649110640673518","0.0"
"27","1.0","11.0","6.0","12.0","1.0"
"28","3.605551275463989","13.0","5.656854249492381","14.560219778561036","0.0"
"29","5.0","15.0","4.47213595499958","16.492422502470642","0.0"
"30","3.605551275463989","12.0","7.0710678118654755","13.92838827718412","0.0"
"31","2.23606797749979","13.0","4.47213595499958","14.142135623730951","0.0"
"32","2.23606797749979","10.0","7.0710678118654755","11.045361017187261","0.0"
"33","5.0","14.0","5.830951894845301","15.811388300841896","0.0"
"34","3.605551275463989","13.0","7.211102550927978","15.231546211727817","0.0"
"35","1.0","10.0","7.0710678118654755","11.045361017187261","1.0"
"36","2.23606797749979","13.0","4.0","14.0","0.0"
"37","2.23606797749979","13.0","4.47213595499958","14.142135623730951","0.0"
"38","3.605551275463989","9.0","8.94427190999916","10.770329614269007","0.0"
"39","4.123105625617661","14.0","7.615773105863909","16.55294535724685","0.0"
"40","2.23606797749979","9.0","8.0","10.0","0.0"
"41","4.123105625617661","12.0","5.830951894845301","13.341664064126334","0.0"
"42","1.0","11.0","6.324555320336759","12.165525060596439","0.0"
"43","2.23606797749979","11.0","8.48528137423857","13.416407864998739","0.0"
"44","4.123105625617661","15.0","2.8284271247461903","16.1245154965971","0.0"
"45","5.385164807134504","13.0","7.211102550927978","15.231546211727817","0.0"
"46","2.23606797749979","12.0","5.830951894845301","13.341664064126334","0.0"
"47","1.0","12.0","5.0990195135927845","13.038404810405298","0.0"
"48","5.0","14.0","5.830951894845301","15.811388300841896","0.0"
"49","2.23606797749979","9.0","8.0","10.0","0.0"
"50","4.123105625617661","11.0","7.211102550927978","12.649110640673518","0.0"
"51","2.23606797749979","12.0","5.830951894845301","13.341664064126334","0.0"
"52","2.23606797749979","12.0","5.0990195135927845","13.038404810405298","0.0"
"53","2.23606797749979","12.0","5.0990195135927845","13.038404810405298","0.0"
"54","3.605551275463989","8.0","9.055385138137417","9.055385138137417","0.0"
"55","3.605551275463989","14.0","4.242640687119285","15.297058540778355","0.0"
"56","1.0","11.0","6.0","12.0","0.0"
"57","2.23606797749979","11.0","8.48528137423857","13.416407864998739","0.0"
"58","1.0","11.0","6.0","12.0","0.0"
"59","2.23606797749979","12.0","5.0990195135927845","13.038404810405298","0.0"
"60","2.23606797749979","11.0","8.48528137423857","13.416407864998739","0.0"
"61","2.23606797749979","10.0","7.0710678118654755","11.045361017187261","0.0"
"62","4.123105625617661","12.0","5.830951894845301","13.341664064126334","0.0"
"63","6.4031242374328485","15.0","4.47213595499958","16.492422502470642","0.0"
"64","2.23606797749979","12.0","5.0990195135927845","13.038404810405298","0.0"
"65","3.605551275463989","14.0","3.1622776601683795","15.033296378372908","0.0"
"66","4.123105625617661","12.0","7.0710678118654755","13.92838827718412","0.0"
"67","2.23606797749979","11.0","8.48528137423857","13.416407864998739","0.0"
"68","5.385164807134504","15.0","6.324555320336759","17.08800749063506","0.0"
"69","4.123105625617661","9.0","8.94427190999916","10.770329614269007","0.0"
"70","3.605551275463989","14.0","3.1622776601683795","15.033296378372908","0.0"
"71","1.0","11.0","6.0","12.0","0.0"
"72","3.605551275463989","9.0","8.246211251235321","10.198039027185569","0.0"
"73","4.123105625617661","10.0","8.602325267042627","12.083045973594572","0.0"
"74","3.0","14.0","3.1622776601683795","15.033296378372908","0.0"
"75","3.0","14.0","3.1622776601683795","15.033296378372908","0.0"
"76","5.0","13.0","5.656854249492381","14.560219778561036","0.0"
"77","3.0","11.0","7.211102550927978","12.649110640673518","0.0"
"78","2.23606797749979","13.0","4.47213595499958","14.142135623730951","0.0"
"79","1.0","10.0","7.0710678118654755","11.045361017187261","1.0"
"80","4.123105625617661","12.0","5.830951894845301","13.341664064126334","0.0"
"81","5.385164807134504","13.0","7.211102550927978","15.231546211727817","0.0"
"82","5.385164807134504","9.0","10.0","11.661903789690601","0.0"
"83","3.0","8.0","9.055385138137417","9.055385138137417","1.0"
"84","2.23606797749979","12.0","5.830951894845301","13.341664064126334","0.0"
"85","5.0","8.0","10.295630140987","10.295630140987","0.0"
"86","2.23606797749979","13.0","4.47213595499958","14.142135623730951","0.0"
"87","8.06225774829855","3.0","14.0","4.0","1.0"
"88","2.23606797749979","12.0","5.830951894845301","13.341664064126334","0.0"
"89","2.23606797749979","13.0","4.47213595499958","14.142135623730951","0.0"
"90","3.605551275463989","13.0","7.211102550927978","15.231546211727817","0.0"
"91","1.0","11.0","6.0","12.0","1.0"
"92","6.082762530298219","16.0","7.0710678118654755","18.384776310850235","0.0"
"93","3.605551275463989","12.0","7.0710678118654755","13.92838827718412","0.0"
"94","2.23606797749979","9.0","8.0","10.0","0.0"
"95","1.0","11.0","6.0","12.0","1.0"
"96","3.0","10.0","8.602325267042627","12.083045973594572","0.0"
"97","1.0","12.0","5.0990195135927845","13.038404810405298","0.0"
"98","1.0","11.0","6.0","12.0","0.0"
"99","6.082762530298219","5.0","12.0","6.0","1.0"
"100","1.0","11.0","6.324555320336759","12.165525060596439","0.0"
"0","5.656854249492381","14.0","5.0","15.524174696260024","0.0"
"1","4.0","10.0","8.06225774829855","11.704699910719626","0.0"
"2","3.1622776601683795","13.0","8.06225774829855","15.652475842498529","0.0"
"3","0.0","11.0","6.082762530298219","12.041594578792296","1.0"
"4","4.242640687119285","8.0","9.219544457292887","9.219544457292887","0.0"
"5","4.242640687119285","8.0","9.219544457292887","9.219544457292887","1.0"
"6","4.0","11.0","6.708203932499369","12.36931687685298","0.0"
"7","4.47213595499958","13.0","6.4031242374328485","14.866068747318506","0.0"
"8","2.8284271247461903","13.0","4.123105625617661","14.035668847618199","0.0"
"9","2.8284271247461903","9.0","8.54400374531753","10.44030650891055","0.0"
"10","4.0","10.0","8.06225774829855","11.704699910719626","0.0"
"11","5.0990195135927845","10.0","9.219544457292887","12.529964086141668","0.0"
"12","3.1622776601683795","14.0","3.605551275463989","15.132745950421556","0.0"
"13","4.47213595499958","13.0","6.4031242374328485","14.866068747318506","0.0"
"14","2.8284271247461903","13.0","5.0","14.317821063276353","0.0"
"15","4.47213595499958","14.0","6.708203932499369","16.15549442140351","0.0"
"16","4.47213595499958","9.0","8.54400374531753","10.44030650891055","0.0"
"17","4.47213595499958","12.0","6.4031242374328485","13.601470508735444","0.0"
"18","3.1622776601683795","10.0","7.280109889280518","11.180339887498949","0.0"
"19","3.1622776601683795","10.0","7.280109889280518","11.180339887498949","0.0"
"20","2.8284271247461903","13.0","4.123105625617661","14.035668847618199","0.0"
"21","3.1622776601683795","13.0","8.06225774829855","15.652475842498529","0.0"
"22","4.47213595499958","12.0","6.4031242374328485","13.601470508735444","0.0"
"23","2.0","10.0","9.219544457292887","12.529964086141668","0.0"
"24","1.4142135623730951","12.0","5.0","13.0","0.0"
"25","1.4142135623730951","12.0","5.0","13.0","0.0"
"26","2.0","11.0","6.708203932499369","12.36931687685298","0.0"
"27","0.0","11.0","6.082762530298219","12.041594578792296","1.0"
"28","4.47213595499958","13.0","6.4031242374328485","14.866068747318506","0.0"
"29","5.656854249492381","15.0","5.385164807134504","16.76305461424021","0.0"
"30","2.8284271247461903","12.0","7.810249675906654","14.317821063276353","0.0"
"31","2.8284271247461903","13.0","5.0","14.317821063276353","0.0"
"32","2.8284271247461903","9.0","8.06225774829855","10.04987562112089","0.0"
"33","4.242640687119285","13.0","6.4031242374328485","14.866068747318506","0.0"
"34","2.8284271247461903","12.0","7.810249675906654","14.317821063276353","0.0"
"35","1.4142135623730951","10.0","7.280109889280518","11.180339887498949","1.0"
"36","1.4142135623730951","12.0","5.0","13.0","0.0"
"37","2.0","13.0","4.123105625617661","14.035668847618199","0.0"
"38","4.47213595499958","9.0","9.433981132056603","11.180339887498949","0.0"
"39","3.1622776601683795","13.0","8.06225774829855","15.652475842498529","0.0"
"40","3.1622776601683795","8.0","9.0","9.0","0.0"
"41","4.0","11.0","6.708203932499369","12.36931687685298","0.0"
"42","2.0","11.0","6.708203932499369","12.36931687685298","0.0"
"43","3.1622776601683795","11.0","7.810249675906654","13.0","0.0"
"44","4.47213595499958","15.0","3.605551275463989","16.278820596099706","0.0"
"45","5.0990195135927845","12.0","7.810249675906654","14.317821063276353","0.0"
"46","3.1622776601683795","12.0","6.4031242374328485","13.601470508735444","0.0"
"47","0.0","11.0","6.082762530298219","12.041594578792296","0.0"
"48","4.47213595499958","13.0","6.4031242374328485","14.866068747318506","0.0"
"49","2.0","9.0","8.06225774829855","10.04987562112089","0.0"
"50","3.1622776601683795","11.0","7.810249675906654","13.0","0.0"
"51","1.4142135623730951","12.0","5.385164807134504","13.152946437965905","0.0"
"52","2.0","11.0","6.082762530298219","12.041594578792296","0.0"
"53","3.1622776601683795","12.0","5.385164807134504","13.152946437965905","0.0"
"54","4.242640687119285","8.0","9.219544457292887","9.219544457292887","0.0"
"55","4.242640687119285","14.0","5.0","15.524174696260024","0.0"
"56","1.4142135623730951","10.0","7.0","11.0","0.0"
"57","3.1622776601683795","11.0","7.810249675906654","13.0","0.0"
"58","2.0","11.0","6.082762530298219","12.041594578792296","0.0"
"59","3.1622776601683795","12.0","5.385164807134504","13.152946437965905","0.0"
"60","1.4142135623730951","11.0","9.219544457292887","13.892443989449804","0.0"
"61","1.4142135623730951","10.0","7.0","11.0","0.0"
"62","4.0","11.0","6.708203932499369","12.36931687685298","0.0"
"63","5.656854249492381","14.0","5.0","15.524174696260024","0.0"
"64","1.4142135623730951","12.0","5.0","13.0","0.0"
"65","3.1622776601683795","14.0","3.0","15.0","0.0"
"66","3.1622776601683795","12.0","6.4031242374328485","13.601470508735444","0.0"
"67","2.0","10.0","9.219544457292887","12.529964086141668","0.0"
"68","4.47213595499958","14.0","6.708203932499369","16.15549442140351","0.0"
"69","4.47213595499958","9.0","8.54400374531753","10.44030650891055","0.0"
"70","4.242640687119285","14.0","3.605551275463989","15.132745950421556","0.0"
"71","0.0","11.0","6.082762530298219","12.041594578792296","0.0"
"72","4.242640687119285","8.0","9.219544457292887","9.219544457292887","0.0"
"73","3.1622776601683795","10.0","8.06225774829855","11.704699910719626","0.0"
"74","3.1622776601683795","14.0","3.0","15.0","0.0"
"75","3.1622776601683795","14.0","3.0","15.0","0.0"
"76","4.47213595499958","13.0","5.0","14.317821063276353","0.0"
"77","2.0","11.0","6.708203932499369","12.36931687685298","0.0"
"78","2.8284271247461903","13.0","5.0","14.317821063276353","0.0"
"79","2.0","9.0","8.06225774829855","10.04987562112089","1.0"
"80","4.0","11.0","6.708203932499369","12.36931687685298","0.0"
"81","5.0990195135927845","12.0","7.810249675906654","14.317821063276353","0.0"
"82","5.830951894845301","8.0","10.816653826391969","10.816653826391969","0.0"
"83","3.1622776601683795","8.0","9.219544457292887","9.219544457292887","1.0"
"84","2.0","11.0","6.708203932499369","12.36931687685298","0.0"
"85","5.656854249492381","7.0","11.180339887498949","9.433981132056603","0.0"
"86","2.0","13.0","4.123105625617661","14.035668847618199","0.0"
"87","8.0","3.0","14.035668847618199","4.123105625617661","1.0"
"88","3.1622776601683795","12.0","6.4031242374328485","13.601470508735444","0.0"
"89","1.4142135623730951","12.0","5.385164807134504","13.152946437965905","0.0"
"90","2.8284271247461903","12.0","7.810249675906654","14.317821063276353","0.0"
"91","1.4142135623730951","10.0","7.0","11.0","1.0"
"92","6.324555320336759","16.0","6.082762530298219","18.027756377319946","0.0"
"93","3.1622776601683795","11.0","7.810249675906654","13.0","0.0"
"94","2.8284271247461903","9.0","8.06225774829855","10.04987562112089","0.0"
